ID,CourseName,Instructor,Building,Time
102 83310-02,英文(附一小時英聽)一,陶漢威,普205,(三) 18:25~20:15
102 83310-04,英文(附一小時英聽)一,陳逸軒,普204,(三) 18:25~20:15
102 83310-05,英文(附一小時英聽)一,陳逸軒,普303,(一) 10:20~12:20
102 83310-06,英文(附一小時英聽)一,黃馨瑩,共403,(一) 10:20~12:20
102 83310-10,英文(附一小時英聽)一,黃允蔚,普305,(一) 17:30~19:20
102 83310-14,英文(附一小時英聽)一,翁家傑,共205,(二) 10:20~12:20
102 83310-17,英文(附一小時英聽)一,郭貞秀,普501,(二) 15:30~17:30
102 83310-18,英文(附一小時英聽)一,周昱翔,共204,(二) 12:20~14:20
102 83310-20,英文(附一小時英聽)一,陶漢威,新301,(二) 12:20~14:20
102 83310-21,英文(附一小時英聽)一,廖勇超,普406,(二) 12:20~14:20
102 83310-22,英文(附一小時英聽)一,陶漢威,新301,(二) 15:30~17:30
102 83310-24,英文(附一小時英聽)一,周昱翔,共104,(二) 15:30~17:30
102 83310-26,英文(附一小時英聽)一,陶漢威,共404,(三) 9:10~11:20
102 83310-28,英文(附一小時英聽)一,陳信彰,共401,(四) 15:30~17:30
102 83310-30,英文(附一小時英聽)一,陳春燕,新402,(四) 15:30~17:30
102 83310-31,英文(附一小時英聽)一,趙恬儀,新403,(四) 15:30~17:30
103 001A0,服務學習甲,吳俊瑩,文16,(四) 13:20~13:20
103 10130,中國史一,甘懷真,普102,(一) 14:20~16:30
103 10150,世界史一,林美香,普203,(三) 10:20~12:20
103 10170,臺灣史一,李文良,普103,(二) 14:20~16:30
103 10360-01,歷史研究與寫作,張嘉鳳,新501,(二) 13:20~15:30
103 10360-02,歷史研究與寫作,陳冠妃,普401,(二) 13:20~15:30
103 10460,明清史,王鴻泰,文19,(三) 13:20~15:30
103 10530,中國物質文化史,許雅惠,博雅201,(二) 14:20~16:30
103 10560,中國軍事史,方震華,普202,(五) 9:10~11:20
103 10590,十九世紀歐洲史,劉巧楣,博雅309,(五) 13:20~15:30
103 10650,日本近代史,曾寶滿,普501,(三) 13:20~15:30
103 10790,日治臺灣社會文化史 ,顏杏如,博雅309,(二) 14:20~16:30
103 10890,歐洲婦女與性別史,秦曼儀,博雅312,(三) 10:20~12:20
103 11000,二十世紀歐洲史,花亦芬,博雅311,(二) 13:20~15:30
103 23510,中國繪畫史,林聖智,博雅202,(五) 14:20~16:30
103 51050,歐美當代史學史,秦曼儀,博雅306,(三) 13:20~14:20
103 51140-01,海峽兩岸關係史一,李君山,博雅103,(二) 13:20~14:20
103 51140-02,海峽兩岸關係史一,李君山,普203,(五) 10:20~11:20
103 51750,臺灣近代史,歐素瑛,博雅201,(三) 13:20~14:20
103 51920,近代歐洲的商業社會與文化,陳正國,普301,(五) 9:10~11:20
103 52230,現代中國與世界：1842-1911,王遠義,博雅101,(二) 15:30~17:30
103 52850,香港的歷史與文化,陳俊強,博雅103,(四) 14:20~16:30
103 53070,中國史上的人物與世運一,宋家復,博雅102,(一) 14:20~16:30
103 53140,歷史上的中國與周邊世界,傅  揚,綜302,(三) 9:10~11:20
103 53160,近現代西洋藝術史一,花亦芬,博雅311,(二) 16:30~17:30
103 53190,臺灣的文化資產巡禮,陳冠妃,普304,(四) 9:10~11:20
103 53230,歷史學與現代社會,韓承樺,博雅201,(四) 10:20~12:20
103 53240,日治時代臺灣教育史,歐素瑛,博雅202,(三) 15:30~16:30
103 53250,世界文明專題：文化交流,陳慧宏,博雅202,(一) 10:20~12:20
103 53270,東亞文化交流史,郭珮君,綜604,(四) 9:10~11:20
103 53300,中華人民共和國史: 來自普通人的觀點,羅士傑,博雅102,(三) 13:20~15:30
103 53320,臺北城市記憶,顏杏如,博雅301,(五) 14:20~16:30
104 06700,用AI探究空間,周先捷,普203,(二) 9:10~11:20
104 10400,基本邏輯,史德凡,普102,(二) 14:20~17:30
104 12100-01,邏輯,曾漢塘,新204,(五) 10:20~11:20
104 12100-02,邏輯,曾漢塘,博雅302,(五) 13:20~14:20
104 13700,意識哲學導論,陳樂知,新404,(二) 15:30~17:30
104 16900,先秦道家哲學,魏家豪,文16,(一) 9:10~11:20
104 18400,先秦法家哲學,李賢中,普402,(五) 9:10~11:20
104 20100,倫理學,吳澤玫,普306,(三) 13:20~16:30
104 20500,科學哲學,苑舉正,共204,(四) 9:10~11:20
104 32310,中國哲學史一,林明照,新202,(三) 9:10~12:20
104 32600,佛學概論,李勝海,共205,(四) 14:20~16:30
104 35411,梵文一上,耿  晴,博雅303,(一) 9:10~11:20
104 40801-01,專題討論上,鄭義愷,哲研討室二,(一) 8:10~8:10
104 40801-02,專題討論上,陳樂知,哲研討室二,(三) 8:10~8:10
104 42100,德國觀念論,彭文本,普403,(五) 9:10~11:20
104 45600,哲學英文,文  哲,哲研討室一,(一) 9:10~11:20
104 47300,知識論,周先捷,博雅302,(二) 14:20~17:30
104 50300,中國哲學與現代世界,陳志強,文17,(二) 13:20~15:30
104 51000,東方古代政治思想,徐乃義,新301,(五) 13:20~15:30
104 55100,齊克果論哲學與信仰,鄭義愷,普304,(三) 12:20~14:20
104 55700,哲學與精神分析,羅名珍,文16,(四) 14:20~16:30
104 55900,西洋宗教哲學,陳樂知,普502,(二) 10:20~12:20
104 57300,西方古代政治思想,徐學庸,新402,(四) 9:10~11:20
104 57600,財經哲學,苑舉正,博雅102,(三) 9:10~11:20
104 57700,物理管理學,張慶瑞,新201,(一) 14:20~16:30
104 58100,道與術：人生哲學,王榮麟,博雅302,(四) 14:20~16:30
104 58200,人工智慧中的邏輯方法,史德凡,普406,(三) 14:20~16:30
104 58300,性與性別哲學,白若翩,普204,(二) 12:20~14:20
105 001A0-01,服務學習甲,吳牧錞,水源人105,(三) 12:20~12:20
105 001B0-02,服務學習乙,盧柔君,水源人105,(五) 18:25~18:25
105 12000,人類學,張正衡,普405,(四) 10:20~12:20
105 13000,文化人類學,呂欣怡,博雅202,(二) 14:20~16:30
105 14000,考古學概論,盧柔君,普502,(四) 14:20~16:30
105 21000,史前史,江芝華,普406,(二) 9:10~11:20
105 22000,考古學史,蔡哲嫻,水源人105,(二) 14:20~16:30
105 30401,文化田野實習與方法上,黃郁茜,水源人201,(三) 10:20~11:20
105 30501,考古田野實習與方法上,盧柔君,水源人105,(三) 10:20~11:20
105 33100,漢人社會文化研究,林瑋嬪,水源人105,(四) 14:20~16:30
105 41890,飲食與文化,童元昭,水源人201,(四) 14:20~16:30
105 41910,政治人類學當代議題,林開世,水源人105,(二) 9:10~11:20
105 42160,電子考古學,吳牧錞,水源人105,(一) 9:10~11:20
105 42190,排灣語一上,李瑞和,文18,(五) 9:10~11:20
105 42390,世界原住民研究,羅素玫,博雅303,(二) 14:20~16:30
106 12200,參考資源,張郁蔚,圖資視聽室,(一) 9:10~11:20
106 13100,圖書館學導論,羅思嘉,圖資視聽室,(一) 13:20~14:20
106 14220-01,圖書資訊機構實務二,黃麗珉,共203,(四) 15:30~16:30
106 26900,電腦網路與通訊,楊東謀,圖資視聽室,(二) 13:20~14:20
106 31200,資訊組織一,黃麗珉,圖資視聽室,(三) 9:10~11:20
106 32210,參考資訊服務,林奇秀,圖資視聽室,(二) 10:20~11:20
106 34230,檔案學導論,林奇秀,圖資編目室,(五) 9:10~11:20
106 35220,社會科學資訊資源與服務,黃麗珉,圖資資訊室,(一) 9:10~11:20
106 36200,圖書館資訊系統,鄭  瑋,圖資視聽室,(四) 9:10~11:20
106 37710-16,專題研究二,,綜202 綜603,(一) 13:20~15:30 (五) 9:10~11:20
106 46400,圖書館統計學,林維真,圖資視聽室,(一) 15:30~17:30
106 47000,資訊檢索,唐牧群,圖資視聽室,(三) 13:20~15:30
106 47200,圖書資訊學專題,林珊如,圖資視聽室,(四) 13:20~14:20
106 48950,圖書館史,盧秀菊,圖資會議室,(一) 9:10~11:20
107 10111,初級日語上,林立萍,普202 普405,(四) 15:30~16:30 (二) 13:20~14:20
107 10221-01,日語會話一上,林欣慧,共402 普306,(四) 10:20~11:20 (一) 10:20~11:20
107 10221-02,日語會話一上,孫愛維,共304 普503,(四) 10:20~11:20 (二) 15:30~16:30
107 10221-03,日語會話一上,黃鈺涵,共303 普406,(三) 10:20~11:20 (一) 10:20~11:20
107 10311-01,日文習作一上,孫愛維,共305,(三) 10:20~11:20
107 10311-02,日文習作一上,洪瑟君,普301,(三) 15:30~16:30
107 10311-03,日文習作一上,陳昭心,共307,(四) 13:20~14:20
107 10401-01,日語聽講實習上,王憶雲,普204,(四) 13:20~14:20
107 10401-03,日語聽講實習上,孫愛維,共303,(五) 10:20~11:20
107 20101-01,中級日語上,林慧君,普204,(四) 10:20~12:20
107 20101-02,中級日語上,陳昭心,普304,(一) 9:10~11:20
107 20221-01,日語會話二上,龜田俊和,共202,(三) 15:30~17:30
107 20221-02,日語會話二上,守時愛里,普201,(四) 15:30~17:30
107 20221-03,日語會話二上,服部美貴,普201,(二) 15:30~17:30
107 20301,日語語法上,林慧君,普205,(三) 9:10~11:20
107 20421-01,日文習作二上,守時愛里,普304,(五) 10:20~11:20
107 20421-02,日文習作二上,服部美貴,共407,(三) 15:30~16:30
107 20421-03,日文習作二上,龜田俊和,普401,(五) 10:20~11:20
107 20501-01,日文翻譯一上,曹景惠,普503,(一) 13:20~14:20
107 20501-02,日文翻譯一上,王憶雲,普303,(五) 10:20~11:20
107 20501-03,日文翻譯一上,朱秋而,普406,(四) 15:30~16:30
107 20601,日本文化上,田世民,普504,(四) 13:20~14:20
107 20701,日本童話選讀上,朱秋而,普402,(二) 10:20~11:20
107 22511-01,日文一上,賴建樺,共308,(一) 12:20~14:20
107 22511-02,日文一上,劉伊涵,共305,(一) 9:10~11:20
107 22511-03,日文一上,彭誼芝,共406,(一) 10:20~12:20
107 22511-04,日文一上,村上理奈,共407,(一) 15:30~17:30
107 22511-05,日文一上,林姿妙,共407,(五) 9:10~11:20
107 22511-06,日文一上,李禹錫,共303,(一) 9:10~11:20
107 22511-07,日文一上,李禹錫,共302,(一) 12:20~14:20
107 22511-08,日文一上,林姿妙,共306,(二) 10:20~12:20
107 22511-09,日文一上,劉伊涵,共305,(一) 12:20~14:20
107 22511-10,日文一上,楊又儒,共307,(二) 9:10~11:20
107 22511-11,日文一上,彭誼芝,共407,(二) 10:20~12:20
107 22511-12,日文一上,許惠晴,共404,(二) 12:20~14:20
107 22511-13,日文一上,村上理奈,共308,(二) 12:20~14:20
107 22511-14,日文一上,李欣倫,共405,(二) 12:20~14:20
107 22511-15,日文一上,李禹錫,共306,(二) 15:30~17:30
107 22511-16,日文一上,孫愛維,共305,(二) 10:20~12:20
107 22511-17,日文一上,田世民,普503,(二) 12:20~14:20
107 22511-18,日文一上,村上理奈,共306,(三) 10:20~12:20
107 22511-19,日文一上,池田晶子,共303,(三) 12:20~14:20
107 22511-20,日文一上,張鈞竹,共302,(三) 12:20~14:20
107 22511-21,日文一上,黃意婷,共407,(三) 12:20~14:20
107 22511-22,日文一上,曾寶儀,共308,(三) 12:20~14:20
107 22511-23,日文一上,池田晶子,共303,(三) 15:30~17:30
107 22511-24,日文一上,村上理奈,共305,(三) 15:30~17:30
107 22511-25,日文一上,李禹錫,共306,(三) 15:30~17:30
107 22511-26,日文一上,彭誼芝,共404,(四) 10:20~12:20
107 22511-27,日文一上,劉沅華,共305,(四) 10:20~12:20
107 22511-28,日文一上,江佩璇,共308,(四) 9:10~11:20
107 22511-29,日文一上,楊又儒,共401,(四) 10:20~12:20
107 22511-30,日文一上,許惠晴,共308,(四) 12:20~14:20
107 22511-31,日文一上,張鈞竹,共303,(四) 12:20~14:20
107 22511-32,日文一上,李欣倫,共202,(四) 12:20~14:20
107 22511-33,日文一上,林姿妙,共302,(四) 10:20~12:20
107 22511-34,日文一上,張鈞竹,共303,(四) 15:30~17:30
107 22511-35,日文一上,楊又儒,共406,(四) 15:30~17:30
107 22511-36,日文一上,楊又儒,共402,(三) 9:10~11:20
107 22511-37,日文一上,賴建樺,共308,(一) 15:30~17:30
107 22511-38,日文一上,賴建樺,共304,(五) 10:20~12:20
107 22511-39,日文一上,洪淑娟,共307,(五) 9:10~11:20
107 22511-40,日文一上,洪淑娟,共307,(五) 12:20~14:20
107 22511-41,日文一上,池田晶子,共303,(五) 12:20~14:20
107 30101,日本語言學概論上,林立萍,普306,(二) 15:30~16:30
107 30201,日本文學史上,曹景惠,普501,(二) 10:20~12:20
107 30301,日本文學名著選讀上,洪瑟君,普201,(五) 10:20~11:20
107 30421-01,日文翻譯二上,服部美貴,普402,(一) 10:20~11:20
107 30421-02,日文翻譯二上,服部美貴,普202,(三) 10:20~11:20
107 30501-01,高級日語上,田世民,普501,(四) 10:20~11:20
107 30501-02,高級日語上,朱秋而,共102,(四) 10:20~11:20
107 30531,日文習作三上,龜田俊和,普201,(四) 8:10~9:10
107 30601,日本歷史上,龜田俊和,普204,(三) 8:10~9:10
107 31210,日英翻譯一,呂佳蓉,普406,(四) 13:20~14:20
107 32311,日本戲劇導讀與多媒體上,服部美貴,普204,(四) 15:30~16:30
107 32401,日本思想名著選讀上,田世民,普202,(三) 15:30~16:30
107 32521-01,日文二上,曾寶儀,共407,(一) 9:10~11:20
107 32521-02,日文二上,劉沅華,共306,(一) 10:20~12:20
107 32521-03,日文二上,李欣倫,共304,(一) 12:20~14:20
107 32521-04,日文二上,曾寶儀,共407,(一) 12:20~14:20
107 32521-05,日文二上,石川隆男,共303,(二) 9:10~11:20
107 32521-06,日文二上,劉沅華,共305,(一) 15:30~17:30
107 32521-07,日文二上,石川隆男,共303,(二) 12:20~14:20
107 32521-08,日文二上,李欣倫,共304,(一) 15:30~17:30
107 32521-09,日文二上,守時愛里,共303,(二) 15:30~17:30
107 32521-10,日文二上,池田晶子,共402,(二) 15:30~17:30
107 32521-11,日文二上,林姿妙,共307,(三) 10:20~12:20
107 32521-12,日文二上,許惠晴,共202,(三) 9:10~11:20
107 32521-13,日文二上,許惠晴,共202,(三) 12:20~14:20
107 32521-14,日文二上,洪淑娟,共304,(三) 12:20~14:20
107 32521-15,日文二上,張鈞竹,共302,(三) 15:30~17:30
107 32521-16,日文二上,劉伊涵,共407,(四) 9:10~11:20
107 32521-17,日文二上,洪淑娟,共304,(三) 15:30~17:30
107 32521-18,日文二上,劉伊涵,共407,(四) 12:20~14:20
107 32521-19,日文二上,黃意婷,共404,(四) 14:20~16:30
107 32521-20,日文二上,賴建樺,共306,(四) 12:20~14:20
107 32521-21,日文二上,賴建樺,共306,(四) 15:30~17:30
107 32521-22,日文二上,黃意婷,共307,(四) 10:20~12:20
107 32521-23,日文二上,江佩璇,共306,(五) 12:20~14:20
107 32521-24,日文二上,彭誼芝,共308,(五) 10:20~12:20
107 32521-25,日文二上,張鈞竹,共305,(五) 10:20~12:20
107 32521-26,日文二上,江佩璇,共306,(五) 9:10~11:20
107 33000,日語教育學概論,黃鈺涵,普204,(一) 13:20~14:20
107 33100,應用日文與口語表達,石川隆男,普201,(三) 13:20~14:20
107 33110,日文研究文獻導讀一,林慧君,普306,(二) 13:20~14:20
107 40111,日本近現代文學選讀上,王憶雲,普404,(四) 10:20~11:20
107 40410,新聞日語一,守時愛里,普303,(五) 13:20~14:20
107 41001,日本古典文學選讀上,林欣慧,普503,(四) 15:30~16:30
107 42531-01,日文三上,守時愛里,普405,(二) 10:20~12:20
107 42531-02,日文三上,黃意婷,共203,(五) 9:10~11:20
107 42531-03,日文三上,劉伊涵,共104,(三) 9:10~11:20
107 42531-04,日文三上,曾寶儀,共303,(四) 9:10~11:20
107 42531-05,日文三上,石川隆男,普201,(三) 15:30~17:30
107 42531-06,日文三上,劉沅華,普505,(二) 12:20~14:20
107 80011-01,日文上,許惠晴,共403,(二) 9:10~11:20
107 80011-02,日文上,江佩璇,共307,(一) 10:20~12:20
107 80011-03,日文上,洪瑟君,普201,(二) 12:20~14:20
107 80011-04,日文上,黃意婷,共407,(三) 9:10~11:20
107 80011-05,日文上,劉沅華,共308,(四) 15:30~17:30
107 80011-06,日文上,陳昭心,共307,(四) 15:30~17:30
107 80011-07,日文上,王憶雲,普302,(二) 15:30~17:30
107 80011-08,日文上,曾寶儀,共308,(三) 9:10~11:20
109 10010,戲劇導論,呂柏伸,總一館108,(五) 10:20~12:20
109 10701-01,表演一上,朱靜美,總一館114,(二) 15:30~16:30
109 10701-02,表演一上,朱靜美,總一館114,(二) 13:20~14:20
109 10711-01,排演一上,姚坤君,總一館106,(一) 13:20~14:20
109 10711-02,排演一上,姚坤君,總一館106,(一) 15:30~16:30
109 10800-01,舞臺技術一,陳志峰,總一館102,(四) 15:30~17:30
109 10800-02,舞臺技術一,陳志峰,總一館102,(四) 12:20~14:20
109 12100,戲曲後花園,鍾幸玲,博雅302,(一) 13:20~14:20
109 13100,劇場實驗：表演,王靖惇,總一館106,(二) 10:20~12:20
109 14110,音響技術一,洪伊俊,總一館113,(一) 14:20~16:30
109 14150,素描一,李柏霖,總一館106,(四) 12:20~14:20
109 14160,電影美術概論,陳  慧,總一館201,(一) 10:20~11:20
109 15500,當代藝術研究二,駱麗真,博雅203,(五) 19:20~20:15
109 20000,戲劇製作二,陳志峰,總一館108,(五) 15:30~17:30
109 21030,兒童劇場,徐琬瑩,總一館106,(三) 13:20~14:20
109 21080,西洋戲劇名著選讀：古典,林雯玲,總一館115,(三) 10:20~11:20
109 22050,中國戲劇名著選讀,林智莉,總一館108,(四) 10:20~11:20
109 22310,崑曲聲腔與動作訓練,楊汗如,總一館118,(一) 13:20~14:20
109 23020,表演二,姚坤君,總一館106,(二) 13:20~15:30
109 23050,表導演專題：寫實戲劇,呂柏伸,總一館118,(一) 15:30~17:30
109 23800,舞蹈技巧與應用,蘇威嘉,總一館118,(二) 9:10~11:20
109 24010,舞台設計一,李柏霖,總一館201,(五) 12:20~14:20
109 24110-01,燈光技術一,宋方瑜,總一館118,(四) 10:20~12:20
109 24110-02,燈光技術一,宋方瑜,總一館118,(一) 10:20~12:20
109 24310-01,服裝技術一,王怡美,總一館202,(二) 13:20~14:20
109 24310-02,服裝技術一,王怡美,總一館202,(二) 15:30~16:30
109 24500,劇場技術概論,陳志峰,總一館102,(二) 15:30~17:30
109 24570,多媒材運用於飾品設計,趙丹綺,總一館102,(二) 9:10~11:20
109 24660,設計製圖概論,歐子凌,總一館201,(四) 14:20~16:30
109 24670,影像設計一,王正源,總一館113,(二) 12:20~14:20
109 24690,劇場燈光控制及編程,鄧振威,總一館116,(五) 10:20~11:20
109 31001,西洋戲劇及劇場史上,林于湘,總一館115,(四) 10:20~11:20
109 31030,西方戲劇史：重思與書寫,林于湘,總一館210,(四) 13:20~14:20
109 32000,中國戲劇及劇場史,林智莉,總一館108,(三) 10:20~11:20
109 33010,歌舞劇演唱實作二,魏世芬,總一館118,(三) 15:30~16:30
109 34010,戲劇服裝設計專題,王怡美,總一館202,(四) 13:20~15:30
109 34120,燈光技術二,宋方瑜,總一館116,(五) 13:20~14:20
109 34260,影像設計專題,王正源,總一館201,(一) 12:20~14:20
109 34310,舞台設計專題,歐子凌,總一館201,(三) 15:30~17:30
109 40011,畢業製作上,陳志峰,總一館108,(五) 13:20~14:20
121 M0660,南宋古文名家研究,何寄澎,中文研討,(五) 10:20~11:20
121 M0710,宋代詩歌與詩學,黃奕珍,博雅312,(五) 14:20~16:30
121 M1260,《傳習錄》專題討論,蔡振豐,中文研討,(二) 9:10~11:20
121 M1370,史記論贊研究,李偉泰,中文研討,(三) 14:20~16:30
121 M1610,晚明思想專題,徐聖心,文16,(四) 9:10~11:20
121 M2020,版本學研究,趙飛鵬,文18,(一) 14:20~16:30
121 M2400,日本漢學專題討論,廖肇亨,文19,(二) 9:10~11:20
121 M2960,中國園林文學專題,曹淑娟,博雅311,(四) 14:20~16:30
121 M3281,經學文獻學研究上,蔣秋華,文16,(三) 15:30~16:30
121 M3410,唐代小說集專題討論,康韻梅,博雅310,(四) 9:10~11:20
121 M3490,宋代文學專題一,謝佩芬,文19,(四) 14:20~16:30
121 M3700,華語視界與中國文學,高嘉謙,博雅311,(四) 10:20~12:20
121 M3930,先秦儒學專題：思想主題（一）,伍振勳,博雅311,(五) 14:20~16:30
121 M4080,漢語音韻專題一,李存智,博雅310,(二) 9:10~11:20
121 M4330,古禮喪祭研究(一),彭美玲,博雅311,(一) 14:20~16:30
121 M6170,臺靜農與二十世紀文學專題,梅家玲,中文研討,(一) 14:20~16:30
122 D0020,文學理論,廖咸浩,外研三,(四) 14:20~16:30
